"","X","MC.._past","Symbol_past","Price_past","BTC_past","X1h_past","X24h_past","X7d_past","X14d_past","X30d_past","X45d_past","X90d_past","X200d_past","Mkt..Cap_past","MCAP.BTC_past","X24h.Vol_past","X24h.Vol.BTC_past","Circ..Supply_past","Total.Supply_past","Max..Supply_past","Team_past","Advisors_past","Brand.Buzz_past","Product_past","Coin_past","Social_past","Communication_past","Business_past","GitHub_past","Age..mo._past","Winning.months_past","Start.price_past","CMGR....3mo_past","Cum..ROI_past","Avg..volume_past","ATH_past","X..fm..ATH_past","ATH..BTC._past","X..fm..ATH..BTC._past","Name","Mkt.BTC_c","growth8mth","BTCprice_change","BTCmcap_change","success"
"1204",1204,1095,"ONG",0.0058,7.32240023229683e-07,-0.2,3.28,66.58,"28.75","25.39","2.77","-63.46","-82.66",257810,257810,353,353,44587000,"150,000,000",NA,57,36,100,35,63,62,5,100,60,"14","14",0.2531,"- 32.75","- 98.28",958,2.56,-99.77,2e-04,-99.6,"SoMee.Social",32.5480690325594,8.2582806235913e-08,11.2781060330008,52.5664715106975,0
"1205",1205,1332,"SNR",4e-04,5.04993119468747e-08,0.22,17,78.88,"45.28","9.50","-26.51","-77.26","-77.26",66930,66930,1,1,168879000,"240,000,000",NA,45.55,47,50,20,60,46,5,100,30,"3","3",0.0022,"- 52.08","- 91.71",8771,0.0021,-81.5,3.3e-07,-84.96,"SONDER",8.44979737151081,-2.37838093414453e-08,-47.0972938531635,-45.4927444212484,0
"1206",1206,1526,"SONG",2e-04,2.52496559734374e-08,-0.12,58.53,-1.46,"30.62","93.65","94.69","-40.19","-84.07",7610,7610,234,234,32565000,"32,565,300",NA,14.4,NA,NA,30,8,19,5,30,5,"47","47",0.0011,"- 39.29","- 90.97",630,0.0198,-98.82,1.096e-05,-99.73,"SongCoin",0.960749409789292,-2.49971944738161e-08,-99.0001388538248,-83.0794761154534,0
"1207",1207,321,"SNM",0.0268,3.38345390044061e-06,0.35,-1.6,17.29,"29.25","18.22","14.05","-59.1","-74",9630000,9630000,578280,578280,359600000,"444,000,000",NA,66.3,17,50,80,78,74,50,100,50,"20","20",0.4167,"- 36.27","- 95.73",220486,0.7053,-96.2,5.054e-05,-93.31,"SONM",1215.77093512101,-1.08592067637368e-06,-32.0950339010757,-31.9900828558843,0
"1208",1208,1654,"SOP",0.0015,1.8937241980078e-07,0.3,8.58,14.6,"76.58","54.67","43.84","-61.89","-94.43",1,1,104110,104110,1,"4,500,000,000",NA,50.15,36,75,35,70,42,5,100,50,"7","7",0.0243,"- 34.61","- 95.46",97720,0.0214,-92.97,3.9e-06,-95.12,"SoPay",0.000126248279867187,-1.62656917195351e-07,-85.8926116941769,5.80541229367272,0
"1209",1209,598,"SPHTX",0.0077,9.72111754977338e-07,-1.66,-7.68,-13.44,"-72.20","-73.30","-65.29","-87.51","-95.76",2520000,2520000,46890,46890,328917000,"354,328,759",NA,68.55,48,75,40,78,60,100,100,80,"13","13",0.4168,"- 31.29","- 94.81",93733,1.54,-99.5,1e-04,-99.15,"SophiaTX",318.145665265311,-7.98460988042047e-07,-82.1367485737955,-82.4509967554022,0
"1210",1210,916,"XSD",0.0453,5.71904707798356e-06,-0.27,6.49,16.82,"-42.17","103.14","-28.26","-60.13","-85.6",660660,660660,692,692,14582000,"18,081,806",NA,49.6,30,0,40,71,65,20,30,50,"45","45",8e-04,"- 30.43","5543.79",795,1.98,-97.71,5e-04,-98.8,"SounDAC",83.4071885770556,-4.69050022767453e-06,-82.0154155703912,-81.9381612350068,0
"1211",1211,1217,"SPX",1.827e-05,2.3065560731735e-09,-0.23,-15.54,-5.21,"-71.22","-79.03","-83.05","-79.91","-94.91",142250,142250,1418,1418,7.784e+09,"8,888,888,888",NA,49.5,63,100,50,63,55,55,100,0,"7","7",3e-04,"- 11.08","- 76.72",26199,5e-04,-96.38,8e-08,-100,"Sp8de",17.9588178111073,-1.31273937625153e-09,-56.9133953221168,-56.9191600699505,0
"1212",1212,494,"SPC",0.0079,9.97361410950776e-07,0.77,6.7,-2.85,"49.80","36.11","23.19","-44.93","-64.42",4090000,4090000,174220,174220,515924000,"1,000,000,000",NA,59.95,63,50,50,90,66,70,100,15,"13","13",0.332,"- 29.73","- 98.56",87022,0.4316,-98.16,3.879e-05,-97.42,"SpaceChain",516.355464656794,-4.63051358842188e-07,-46.4276393449758,-47.2266403229602,0
"1213",1213,495,"SPANK",0.0136,1.71697660619374e-06,0.09,6.64,63.51,"5.88","-18.80","-11.07","-72.9","-80.65",4080000,4080000,46840,46840,300043000,"1,000,000,000",NA,73.6,52,100,60,81,70,80,100,70,"14","14",0.0313,"- 39.35","- 63.62",28230,0.6338,-97.86,4.466e-05,-96.15,"SpankChain",515.092981858122,-1.14259330017701e-06,-66.5468181718534,-66.8061451627693,0
"1214",1214,126,"SXDT",0.4481,5.65718542084864e-05,-0.39,8.69,58.84,"110.02","97.74","41.24","34.72","108.66",36770000,36770000,9780,9780,82074000,"140,270,691",NA,60.35,86,100,50,78,79,25,100,5,"13","13",2.07,"- 26.84","- 92.59",7227,2.63,-82.94,4e-04,-85.51,"Spectre.ai Dividend Token",4642.14925071646,-3.83919546854917e-05,-67.8640557617298,-67.8584048049953,0
"1215",1215,568,"SXUT",0.1182,1.49225466803015e-05,-0.42,-3.92,-3.47,"127.48","52.62","60.12","-20.47","19.33",2900000,2900000,43480,43480,24530000,"42,980,365",NA,58.45,86,100,50,88,66,25,100,5,"13","13",1.39,"- 25.92","- 95.65",18929,0.8884,-86.7,1e-04,-85.12,"Spectre.ai Utility Token",366.120011614842,-4.98437971108175e-06,-33.4016694192111,-33.5979826294882,0
"1216",1216,300,"XSPEC",0.4614,5.825095633072e-05,0.28,-1.55,-18.8,"295.71","208.04","247.12","129.25","78.2",10360000,10360000,13420,13420,22445000,"22,445,451",NA,55.85,43,0,0,88,52,20,70,80,"25","25",0.0106,"- 8.95","1335.18",3998,5.51,-91.63,4e-04,-85.48,"Spectrecoin",1307.93217942406,-4.76315440450618e-05,-81.7695485969939,-81.8210778105466,0
"1217",1217,1725,"XSM",7.902e-05,9.9761390751051e-09,-0.12,-12.46,-28.79,"11.65","11.65%",NA,"list(NULL)","list(NULL)",1,1,711,711,1,"3,330,000,938",NA,38.55,43,0,10,80,26,0,70,40,"1","1",7.405e-05,"- 32.05","- 45.14",3865,7e-04,-89.11,2.1e-07,-95.21,"SpectrumCash",0.000126248279867187,2.34735501071191e-11,0.235296941335712,5.80541229367272,0
"1218",1218,372,"SPHR",0.5691,7.1847896072416e-05,-2.32,-1.48,3.06,"9.87","55.16","24.75","-3.09","-34.76",7100000,7100000,73620,73620,12484000,"12,484,344",NA,41.8,NA,NA,10,78,51,0,70,5,"45","45",0.0027,"- 10.26","15724.10",16847,11.15,-94.9,0.002,-96.39,"Sphere",896.362787057026,-6.45144906072256e-05,-89.7931521087284,-89.7772598902343,0
"1219",1219,460,"SPD",0.0015,1.8937241980078e-07,-1.33,20.91,49.6,"80.65","-24.04","-24.21","-43.87","-78.85",4720000,4720000,51360,51360,3.15e+09,"10,000,000,000",NA,61.35,86,100,80,86,66,5,100,10,"8","8",0.0231,"- 33.43","- 96.57",31123,0.0298,-94.97,4e-06,-95.25,"SPINDLE",595.891880973122,-1.76014668498066e-07,-92.9463058470885,-91.4862509345049,0
"1220",1220,1196,"SPF",0.0029,3.66120011614842e-07,4.51,9.84,-26.74,"-1.57","-36.49","-15.60","-75.74","-92.05",160100,160100,4070,4070,54587000,"70,673,454",NA,43.95,86,100,30,48,55,5,100,5,"14","14",0.2272,"- 44.15","- 99.11",28142,0.7349,-99.6,5.174e-05,-99.28,"SportyCo",20.2123496067366,-2.32542498587695e-07,-63.5153750711473,-62.522017918962,0
"1221",1221,276,"XSN",0.137,1.72960143418046e-05,1.82,7.82,22.56,"75.00","32.05","9.54","-26.85","-57.1",11500000,11500000,71760,71760,83904000,"89,197,832",NA,75.05,86,0,50,98,68,45,100,90,"10","10",0.3307,"- 27.23","- 78.06",86381,2.69,-94.9,4e-04,-95.65,"Stakenet",1451.85521847265,-1.01095441409441e-05,-58.4501373620467,-54.4576703605496,0
"1222",1222,1564,"STR",0.0021,2.65121387721092e-07,-0.12,152.72,111.42,"-52.11","-59.22","-78.59","-84.76","-84.76",2930,2930,367,367,1427000,"2,000,368",7785000,36.85,18,0,20,75,32,5,70,30,"5","5",0.0344,"- 33.83","- 89.17",7,0.0806,-97.45,1.238e-05,-97.9,"Staker",0.369907460010857,-9.14706207858013e-08,-34.5014114372501,-31.3889817890859,0
"1223",1223,968,"STAR",0.0027,3.40870355641404e-07,-0.28,11.85,44,"89.44","25.33","2.88","-55.86","-80.73",504190,504190,2200,2200,187500000,"1,000,000,000",NA,57.75,55,100,40,58,47,45,100,70,"14","14",0.1089,"- 42.89","- 98.64",697,0.6916,-99.61,8.192e-05,-99.58,"Starbase",63.6531202262369,-2.60723847825116e-07,-76.4876861569616,-76.2824972779491,0
"1224",1224,912,"KST",4e-04,5.04993119468747e-08,-0.04,6.2,-24.21,"-93.47","-88.89","-90.02","-96.81","-95.06",671420,671420,566,566,1.512e+09,"6,000,000,000",NA,50.15,40,0,10,73,70,5,30,70,"9","9",0.0278,"- 50.99","- 93.93",80173,0.0747,-99.41,8.36e-06,-99.28,"StarCoin",84.7656200684266,-1.04260580387306e-08,-20.6459407797453,-27.706516124266,0
"1225",1225,573,"STA",0.571,7.20877678041637e-05,0,0.34,58.21,"-34.82","-22.26","361.55","40.6","-10.02",2850000,2850000,1,1,4997000,"4,997,231",NA,56.15,46,75,10,63,67,0,100,70,"19","19",0.5308,"- 15.50","- 32.57",3845,2.11,-72.88,3e-04,-73.7,"Starta",359.807597621482,-1.62390096075135e-05,-22.526720000027,-22.4093643179732,0
"1226",1226,1179,"START",0.0038,4.7974346349531e-07,-0.13,14.32,14.32,"133.87","104.84","104.17","-17.16","-60.46",170980,170980,1133,1133,45080000,"70,782,220",NA,41.3,40,0,50,68,24,0,100,40,"56","56",0.374,"- 26.86","- 99.57",105,0.4878,-99.22,7e-04,-99.94,"Startcoin",21.5859308916916,1.44933347051338e-08,3.02105933857622,3.24350793704748,0
"1227",1227,1177,"STAC",5e-04,6.31241399335934e-08,-5.66,-18.36,-0.69,"-26.07","-57.57","-42.15","-62.76","-84.36",171690,171690,1940,1940,342007000,"342,007,189",342007189,41.1,86,75,50,38,49,20,100,0,"11","11",0.0483,"- 25.65","- 98.88",321,0.0345,-98.55,4.15e-06,-98.56,"StarterCoin",21.6755671703973,-5.77556596850324e-08,-91.4953609598346,-91.5326089759738,0
"1228",1228,61,"SNT",0.0279,3.52232700829451e-06,-0.34,2.48,31.76,"27.90","45.45","41.29","-25.36","-60.75",96990000,96990000,20430000,20430000,3.47e+09,"6,804,870,174",NA,78.95,66,50,90,63,88,25,70,100,"19","19",0.0618,"- 21.46","- 70.68",16562690,0.6087,-95.41,4.042e-05,-91.27,"Status",12244.8206643184,-2.0529743649959e-06,-58.2846044720285,-58.284369872048,0
"1229",1229,409,"XST",0.1852,2.3381181431403e-05,-1.53,-7.53,12.24,"100.65","129.82","91.95","62.04","12.01",5930000,5930000,5190,5190,3.2e+07,"31,999,583",NA,58.25,NA,NA,50,93,48,0,100,40,"55","55",0.004,"- 11.12","1864.48",1985,1.58,-88.28,1e-04,-83.69,"Stealth",748.652299612418,-1.4765431841152e-05,-63.1509228242878,-60.7467273109477,0
"1230",1230,57,"STEEM",0.3835,4.84162153290661e-05,0.08,0.76,27.73,"-0.14","26.43","21.82","-51.29","-51.29",122110000,122110000,4610000,4610000,318372000,"335,345,828",NA,71.05,34,0,90,78,73,75,100,80,"34","34",0.6429,"- 29.47","- 57.43",3993858,7.31,-94.75,0.0065,-99.26,"Steem",15416.1774545822,-3.25472067814411e-05,-67.2237731929899,-63.6339926790153,0
"1231",1231,334,"SBD",1.02,0.000128773245464531,-0.5,-0.33,8.23,"7.50","25.81","43.28","3.93","-16.87",9060000,9060000,1070000,1070000,8908000,"8,908,102",NA,82.7,NA,NA,90,93,63,75,70,100,"31","31",0.9578,"- 4.47","- 9.97",115704,22.12,-95.4,0.0123,-98.96,"Steem Dollars",1143.80941559671,-4.46594855113361e-05,-34.6807175281122,-45.9294636953967,0
"1232",1232,9,"XLM",0.1383,1.74601371056319e-05,-1.12,10.05,52.93,"35.69","12.38","10.87","-45.23","-52.05",2.65e+09,2.65e+09,887140000,887140000,1.9185e+10,"104,982,420,568",NA,79.3,62,100,100,94,83,20,100,50,"54","54",0.003,"- 33.01","2511.47",115857156,0.8517,-83.76,5.808e-05,-69.94,"Stellar",334557.941648045,-1.01000161378361e-05,-57.8461444874809,-56.0807722554564,0
"1233",1233,1042,"SPD",0.0313,3.95157115984295e-06,10.32,28.02,17.95,"-35.19","-59.21","-34.77","-70.51","-89.3",344700,344700,813,813,11016000,"11,016,099",19340594,52.75,43,0,10,76,36,50,100,80,"10","10",1.23,"- 10.61","- 93.67",151,2.07,-98.49,2e-04,-98.35,"Stipend",43.5177820702193,-2.2684944957009e-06,-57.4074059137292,-55.8975293346245,0
"1234",1234,637,"STK",0.0062,7.82739335176558e-07,-1.73,-1.65,3.54,"122.48","113.58","48.56","-44.8","-77.34",2150000,2150000,63350,63350,343971000,"500,000,000",NA,63.45,57,50,40,70,70,55,100,50,"12","12",0.3146,"- 40.30","- 99.23",132259,0.2272,-97.25,2.533e-05,-96.88,"STK",271.433801714452,-5.42299811727694e-07,-69.2822996566755,-70.4921008067865,0
"1235",1235,1677,"SCC",0.0011,1.38873107853906e-07,0.5,-4.08,15.14,"26.22","-11.09","-26.96","-57.67","-74.81",1,1,46430,46430,1,"10,000,000,000",NA,47.75,31,25,45,45,57,5,100,50,"10","10",0.0222,"- 42.11","- 97.71",25372,0.0634,-98.3,6.51e-06,-97.85,"StockChain",0.000126248279867187,-1.31802850089379e-07,-94.9088359339054,5.80541229367272,0
"1236",1236,716,"STQ",1e-04,1.26248279867187e-08,0.53,-2.41,-11.94,"-60.51","-64.47","-68.30","-93.27","-96.6",1550000,1550000,155820,155820,1.0921e+10,"11,287,544,272",NA,70.85,58,100,60,53,74,95,100,70,"11","11",0.0033,"- 48.51","- 91.54",236380,0.0209,-99.32,2.77e-06,-99.28,"Storiqa",195.68483379414,-9.89717517070434e-09,-78.394534809632,-84.7749424787221,0
"1237",1237,131,"STORJ",0.2648,3.34305445088311e-05,-0.44,0.09,22.74,"86.16","70.11","70.87","-16.47","-41.3",35960000,35960000,8550000,8550000,135787000,"424,999,998",NA,63.6,80,50,90,78,52,100,30,50,"19","19",0.5221,"- 23.36","- 73.87",502835,3.04,-91.3,6e-04,-94.31,"Storj",4539.88814402404,-1.76817557229304e-05,-52.8910192242296,-52.9230646079321,0
"1238",1238,196,"STORM",0.0032,4.03994495574998e-07,0.62,3.76,28.63,"8.24","0.03","-8.94","-64.69","-81.81",18250000,18250000,4630000,4630000,5.755e+09,"10,000,000,000",NA,72.95,57,75,50,78,83,50,100,70,"14","14",0.0162,"- 34.17","- 83.99",1241331,0.2441,-98.7,1.679e-05,-97.62,"Storm",2304.03110757616,-2.16985977336992e-07,-53.7101321215181,-46.0247458381318,0
"1239",1239,735,"STX",0.0267,3.37082907245389e-06,1.28,5.09,6.98,"26.58","108.55","74.35","-36.05","-91.24",1390000,1390000,65420,65420,52095000,"56,520,289",NA,71.15,77,100,70,63,70,45,100,70,"18","18",1.21,"- 29.86","- 98.68",104826,2.57,-98.96,6e-04,-99.43,"Stox",175.48510901539,-2.08848494739328e-06,-61.9576045685671,-61.1610405980406,0
"1240",1240,1125,"STAK",0.0097,1.22460831471171e-06,-3.28,-7.39,0.87,"-31.26","-56.81","-54.28","-77.8","-92.12",227540,227540,911,911,23479000,"47,306,499",1.5e+08,48.4,NA,NA,0,88,34,0,100,50,"13","13",2.04,"- 37.75","- 99.44",182,25.97,-99.96,0.0017,-99.93,"STRAKS",28.7265336009797,-1.01088429386828e-06,-82.5475608587756,-82.5672633080347,0
"1241",1241,65,"STRAT",0.9149,0.000115504551250489,0.45,-2.94,24.18,"-13.09","-16.13","-33.89","-41.54","-66.88",90870000,90870000,4640000,4640000,99330000,"99,329,803",NA,74.95,41,100,90,93,74,45,100,50,"30","30",0.0138,"- 21.42","5448.84",2561102,21.21,-95.69,0.0041,-97.18,"Stratis",11472.1811915313,-7.5858745384032e-05,-65.6759794854496,-65.5815121888307,0
"1242",1242,248,"DATA",0.0201,2.53759042533046e-06,-0.9,7.05,31.69,"4.34","1.52","6.30","-51.25","-69.52",13600000,13600000,1410000,1410000,677155000,"987,154,514",NA,66.5,41,50,50,87,83,60,70,30,"15","15",0.0725,"- 25.67","- 76.38",853407,0.3592,-94.41,2.228e-05,-88.6,"Streamr DATAcoin",1716.97660619374,-1.0647968823638e-07,-4.19609434105284,-4.23054225477105,0
"1243",1243,807,"SHND",1.2e-07,1.51497935840624e-11,-0.49,-0.5,24.31,"65.61","46.69","34.18","-36.79","-74.34",1070000,1070000,3040,3040,NA,"16,046,969,962,752",NA,63.25,NA,NA,50,88,63,50,100,40,"39","39",2e-04,"- 26.96","- 99.97",1853,8e-04,-99.99,2.48e-06,-100,"StrongHands",135.08565945789,5.00602892110639e-09,33043.545400993,-39.900548145936,0
"1244",1244,959,"SHX",5e-04,6.31241399335934e-08,-6.01,9.88,53.56,"-45.52","-86.72","-86.72%","list(NULL)","list(NULL)",526250,526250,7580,7580,1.032e+09,"100,000,000,000",NA,22.9,NA,NA,30,10,11,95,100,35,"1","1",0.0027,"- 12.65","- 61.81",5719,0.0023,-77.72,6.3e-07,-90.41,"Stronghold Token",66.4381572801071,-9.69313472273462e-09,-15.3556701650617,141.266498341866,0
"1245",1245,319,"SUB",0.0252,3.18145665265311e-06,-0.21,-10.07,0.52,"-45.53","-52.71","-52.59","-77.66","-89.64",9660000,9660000,44570,44570,383021000,"472,000,000",NA,72.9,49,50,90,77,79,50,100,60,"16","16",0.0483,"- 28.54","- 15.03",250006,2.88,-99.12,2e-04,-98.4,"Substratum",1219.55838351702,-2.60707334663638e-06,-81.9459018705241,-82.0371763807843,0
"1246",1246,993,"SUMO",0.0425,5.36555189435544e-06,0.46,-12.02,33.65,"43.51","5.39","-11.95","-55.55","-90.27",428350,428350,83470,83470,10090000,"18,978,669",88888888,64.05,NA,NA,30,88,55,5,100,70,"20","20",0.0456,"- 36.66","- 48.01",2123,10.13,-99.58,7e-04,-99.26,"Sumokoin",54.0784506811095,2.47428195419635e-05,461.142116023384,907.788215613833,1
"1247",1247,443,"SNC",0.0418,5.27717809844841e-06,0.28,-0.76,-2.2,"187.61","162.33","171.53","31.46","-53.95",5120000,5120000,770800,770800,122708000,"122,707,503",122707503,71.1,52,75,50,90,70,95,100,40,"19","19",0.0361,"- 25.15","- 63.44",216276,0.6302,-93.37,4.444e-05,-88.14,"Suncontract",646.391192919996,-3.23344214913306e-06,-61.2721816245647,-61.149575173417,0
"1248",1248,1686,"SBTC",2.88,0.000363595046017498,-12.68,-9.45,19.63,"119.55","16.04","47.04","-36.73","-74.52",1,1,1120000,1120000,1,NA,21210000,57.7,NA,NA,0,78,48,0,100,80,"14","14",226.65,"- 36.05","- 99.52",510593,346.13,-99.17,0.0234,-98.45,"Super Bitcoin",0.000126248279867187,-0.000153878350564877,-42.3213551037963,5.80541229367272,0
"1249",1249,1357,"SUPER",0.0011,1.38873107853906e-07,0,0.82,10.67,"5.80","-30.65","-68.55","-65.08","-78.44",57880,57880,1,1,50445000,"50,444,529",NA,34.4,NA,NA,0,88,20,5,100,10,"56","56",0.0091,"- 51.68","- 35.32",14,0.2514,-99.54,1e-04,-99.86,"SuperCoin",7.30725043871277,-8.54421026430467e-08,-61.5253046204827,-64.7193424798222,0
"1250",1250,1728,"ECT",8.423e-05,1.06338926132131e-08,-0.23,-14.74,-18.23,"149.48","85.14","37.70","4.34","4.34",1,1,191240,191240,1,"2,000,000,000",NA,36.05,63,0,30,56,38,0,100,10,"6","6",1e-04,"- 33.92","- 75.92",961,2e-04,-64.85,3e-08,-70.67,"SuperEdge",0.000126248279867187,-8.58214201311617e-09,-80.7055546381239,5.80541229367272,0
"1251",1251,1662,"SUP",7.902e-05,9.9761390751051e-09,-0.12,-2.8,29.56,"121.61","-60.55","-34.02","-84.62","-82.08",1,1,673,673,1,"385,720,236",NA,53.15,83,0,50,88,23,0,100,70,"12","12",0.0034,"- 49.13","- 98.01",45,0.008,-99.01,7.8e-07,-98.72,"Superior Coin",0.000126248279867187,-2.3967415055636e-10,-2.4024740308047,5.80541229367272,0
"1252",1252,700,"RMT",0.0034,4.29244151548435e-07,-1.05,2.52,33.88,"2.69","-25.37","-23.28","-74.6","-87.14",1700000,1700000,14020,14020,5e+08,"1,000,000,000",NA,72.25,45,100,30,80,76,95,100,70,"12","12",0.0312,"- 40.87","- 91.45",4765,0.0454,-92.52,5.27e-06,-91.84,"SureRemit",214.622075774218,-2.55593384613144e-07,-59.5449894171251,-58.7259310490165,0
"1253",1253,1114,"SUR",1.02,0.000128773245464531,-0.31,6.73,53.97,"58.64","59.27","52.03","-32.81","-67.31",238340,238340,11050,11050,234658,"237,581",NA,50.55,36,0,10,79,59,5,100,50,"17","17",11.21,"- 26.89","- 94.58",6483,12,-91.54,0.0016,-91.75,"Suretly",30.0900150235453,-5.35557478789441e-05,-41.5891885661108,-41.1797552701532,0
"1254",1254,375,"SWM",0.087,1.09836003484453e-05,-3.26,7.75,-3.41,"-33.34","-45.75","-55.73","-61.46","-65.44",7e+06,7e+06,174410,174410,80444000,"100,000,000",NA,78.05,59,100,40,92,79,95,100,70,"12","12",1.22,"- 24.36","- 90.28",49350,1.46,-94.04,1e-04,-92.01,"Swarm",883.737959070308,-7.99146405663716e-06,-72.7581467197901,-73.3974963375908,0
"1255",1255,840,"SWT",0.1068,1.34833162898156e-05,0.58,-4.28,-19.96,"-25.28","-25.63","-38.29","-62.98","-82.75",905250,905250,33030,33030,8473000,"8,472,924",NA,63.7,83,50,50,98,64,5,100,40,"23","23",0.1409,"- 26.38","- 23.81",28730,5.78,-98.15,0.0022,-99.39,"Swarm City",114.286255349771,-4.18632138312612e-06,-31.0481582805281,-30.5406899553893,0
"1256",1256,279,"SWFTC",0.0031,3.91369667588279e-07,2.66,9.25,10.77,"212.98","175.00","188.86","36.53","-49.16",11370000,11370000,9080000,9080000,3.64e+09,"10,000,000,000",NA,64.6,38,75,35,73,74,20,100,80,"13","13",0.0709,"- 25.80","- 98.66",1128730,0.0472,-93.39,4.08e-06,-90.44,"SwftCoin",1435.44294208991,-2.71149905863847e-07,-69.2822996566757,-69.2913051390395,0
"1257",1257,1323,"SWING",0.0166,2.0957214457953e-06,16.52,41.95,41.95,"20.83","10.48","3.42","-4.72","-64.9",70170,70170,208,208,4229000,"4,228,800",NA,36.5,NA,NA,0,78,39,5,70,5,"40","40",0.0168,"- 2.58","- 3.57",64,0.3839,-95.68,3e-04,-99.38,"Swing",8.8588417982805,-4.52718035561394e-07,-21.6020137823989,-18.8930721493992,0
"1258",1258,448,"CHSB",0.0088,1.11098486283124e-06,-2.65,6,-18.34,"56.34","35.37","31.85","-9.92","-26.38",5060000,5060000,58140,58140,575821000,"1,000,000,000",NA,64.55,100,75,80,63,58,95,100,40,"12","12",0.0914,"- 14.39","- 93.69",29727,0.0684,-87.17,7.91e-06,-85.97,"SwissBorg",638.816296127965,-1.22511266430357e-07,-11.0272669348658,6.22361550431989,0
"1259",1259,616,"SWTH",0.0045,5.68117259402341e-07,-0.53,0.6,15.78,"17.02","-8.18","-11.59","-50.78","-71.88",2340000,2340000,41160,41160,522695000,"1,000,000,000",NA,70.65,NA,NA,50,98,66,70,100,55,"10","10",0.0122,"- 27.40","- 72.71",11030,0.0732,-93.87,8.31e-06,-93.14,"Switcheo",295.420974889217,-1.80742471623614e-07,-31.8142898551887,-32.1760177604663,0
"1260",1260,1021,"MFG",0.0021,2.65121387721092e-07,0.12,-6,-12.97,"70.78","21.96","33.24","-36.18","-78.68",379530,379530,584680,584680,181518000,"868,459,136",NA,71,63,100,60,88,65,0,100,90,"10","10",0.0426,"- 28.28","- 97.16",75911,0.0568,-96.32,5.78e-06,-95.5,"SyncFab",47.9150096579934,-1.84974879904804e-07,-69.7698822018077,-69.7635100851796,0
"1261",1261,706,"AMP",0.0163,2.05784696183514e-06,-0.31,-5.69,8.51,"-11.69","-19.66","-16.04","-62.43","-88.19",1640000,1640000,43530,43530,100729000,"622,410,799",NA,47.05,66,75,10,88,36,5,100,30,"38","38",0.0022,"- 30.14","546.01",18885,1.05,-98.44,4e-04,-99.53,"Synereo",207.047178982186,-1.924269448808e-06,-93.5088704114311,-93.1890991610713,0
"1262",1262,1241,"SNRG",0.0278,3.50970218030779e-06,-0.13,2.02,2.02,"114.62","106.93","107.90","-45.44","-77.97",128210,128210,225,225,4610000,"4,609,592",NA,26.1,NA,NA,10,53,24,0,70,5,"44","44",0.0186,"- 39.99","- 40.74",0.7241,6.62,-99.58,0.0012,-99.71,"Synergy",16.186291961772,-3.30557370261695e-07,-9.41838803635188,-3.98206286273448,0
"1263",1263,135,"SYS",0.0594,7.4991478241109e-06,-0.78,0.64,-1.99,"38.39","18.54","25.88","-34.45","-60.83",32860000,32860000,980510,980510,553131000,"553,130,522",8.88e+08,77.25,66,0,80,98,71,25,100,90,"54","54",0.002,"- 22.18","1961.65",297646,0.92,-93.54,9.45e-05,-92.06,"SysCoin",4148.51847643576,-4.46693827839466e-06,-59.5659451335627,-58.1736973312596,0
"1264",1264,335,"TAAS",1.11,0.000140135590652577,3.74,11.16,44.07,"319.25","233.48","186.67","166.09","-40.92",9050000,9050000,29920,29920,8146000,"8,146,001",NA,55.95,42,100,20,73,37,55,100,80,"22","22",0.8199,"- 13.03","- 67.09",597,11.57,-90.4,0.0012,-88.63,"TaaS",1142.54693279804,-4.19294030750189e-05,-29.9205953889113,-29.9696773879447,0
"1265",1265,194,"WABI",0.3301,4.16745571841584e-05,-0.37,2.51,10.89,"134.40","156.32","155.09","18.73","-9.37",18580000,18580000,2330000,2330000,56295000,"100,000,000",NA,54.15,29,0,35,64,74,20,100,40,"14","14",1.39,"- 28.71","- 91.73",650872,5.39,-93.88,4e-04,-88.71,"Tael",2345.69303993233,-2.01285043328796e-05,-48.299263850441,-39.4096024324717,0
"1266",1266,1164,"TAG",0.0278,3.50970218030779e-06,-0.11,5.57,5.57,"65.24","-1.63","3.52","-54.11","-47.31",178970,178970,1020,1020,6434000,"6,433,866",NA,36.75,24,0,20,65,49,5,30,20,"63","63",0.3855,"- 29.51","- 95.81",24,3.11,-99.11,0.0028,-99.87,"TagCoin",22.5946546478304,-1.3323887179653e-06,-37.9630136551485,-38.0550310100515,0
"1267",1267,1489,"TAJ",0.0014,1.76747591814062e-07,-0.13,-9.93,-9.93,"37.43","17.49","-1.27","-56.52","-86.62",17190,17190,22,22,12088000,"12,087,888",NA,34.3,NA,NA,30,53,34,0,70,15,"30","30",3e-04,"- 27.54","243.48",11,0.0635,-97.76,7.19e-06,-97.5,"TajCoin",2.17020793091694,-8.32433326950587e-08,-47.0972938531637,-39.3111480386495,0
