Advisors,Social,GitHub,1h,7d,90d,24h Vol BTC,45d,Avg. volume,MC #,30d,Coin,Symbol,24h,Product,Total Supply,Team,Business,Age (mo),Price,200d,14d,Winning months,Max. Supply,24h Vol,BTC,Name,Communication,Mkt. Cap,MCAP BTC,Circ. Supply,Brand/Buzz
,20.0,50.0,-0.11,27.87,52.31,0.86,95.32,63.0,1017.0,110.31,90.0,FRC,-2.13,10.0,100000000.0,42.2,0.0,69.0,0.0118,91.33,83.31,69.0,,0.86,1.49e-06,Freicoin,0.0,382.41,382.41,32.476,
8.0,26.0,,0.22,-22.56,-84.51,299.54,-53.92,74.0,1202.0,-73.46,88.0,ADL,21.48,20.0,100000000.0,42.15,100.0,20.0,0.0075,-84.51,-57.21,20.0,,299.54,9.5e-07,Adelphoi,25.0,155.55,155.55,20.722,0.0
,43.0,20.0,0.0,0.0,-64.35,0.0,-27.13,43.0,1322.0,-17.09,78.0,BCF,0.0,0.0,17696348.0,42.15,100.0,50.0,0.004,-50.12,0.0,50.0,2500000000.0,0.0,1.17e-06,BitcoinFast,0.0,71.21,71.21,17.696,
,23.0,45.0,-0.49,1.26,-58.61,45.89,-8.87,70.0,1440.0,-12.64,83.0,SPK,3.69,0.0,6187909.0,42.15,100.0,12.0,0.0057,-96.25,-10.51,12.0,,45.89,1.65e-06,Sparks,0.0,30.46,30.46,5.36,
63.0,51.0,0.0,-0.23,57.96,-9.11,206.38,109.99,199.0,758.0,19.84,48.0,FDX,-1.28,30.0,130000000.0,42.1,100.0,13.0,0.0123,-39.7,81.35,13.0,,206.38,1.55e-06,FidentiaX,75.0,1.29,1.29,105.0,50.0
,48.0,15.0,-0.12,29.6,96.02,0.4,96.02,94.0,571.0,94.4,70.0,VITES,-2.8,10.0,36361188781.0,42.05,100.0,3.0,7.902e-05,,118.96,3.0,50000000000.0,0.4,1e-08,Vites,5.0,2.87,2.87,36.361,
0.0,35.0,35.0,-1.66,24.43,31.4,51.09,281.58,46.0,1034.0,325.58,80.0,MEC,-21.03,30.0,38035269.0,42.05,100.0,67.0,0.0094,15.37,228.03,67.0,42000000.0,51.09,1.19e-06,Megacoin,5.0,359.02,359.02,38.035,0.0
,34.0,30.0,3.71,38.78,-42.73,77.17,-6.63,211.0,937.0,-4.67,78.0,LDOGE,-20.96,10.0,15242675574.0,42.0,70.0,47.0,3.79e-05,-58.42,14.59,47.0,,77.17,0.0,LiteDoge,20.0,577.73,577.73,15.243,
66.0,44.0,5.0,0.0,42.11,-61.73,0.0,-52.66,11247.0,1643.0,-35.07,60.0,GZE,0.0,50.0,29508557.0,42.0,100.0,5.0,0.0078,-61.73,-19.67,5.0,,0.0,9.9e-07,GazeCoin,20.0,0.0,0.0,0.0,25.0
63.0,66.0,0.0,0.23,10.49,244.03,1.94,531.87,185898.0,134.0,406.89,70.0,EKT,-0.23,0.0,1000000000.0,41.95,100.0,12.0,0.0512,-23.3,533.15,12.0,,1.94,6.47e-06,EDUCare,0.0,33.77,33.77,659.095,0.0
,24.0,20.0,-0.13,19.72,93.43,17.26,209.77,61.0,1061.0,192.08,83.0,XMG,19.72,50.0,8685687.0,41.95,70.0,52.0,0.0355,-72.0,248.52,52.0,,17.26,4.48e-06,Magi,5.0,308.15,308.15,8.686,
86.0,35.0,20.0,-0.12,-0.94,-67.48,0.75,-46.65,0.2069,1468.0,-44.38,98.0,BOST,1.86,0.0,11855487.0,41.9,70.0,56.0,0.0017,-73.4,-38.25,56.0,,0.75,2.2e-07,BoostCoin,0.0,20.61,20.61,11.855,0.0
,19.0,15.0,-12.04,-17.36,-83.94,21.9,-45.84,2.0,1641.0,-50.89,80.0,AEC,-13.46,80.0,21598590.0,41.9,70.0,4.0,0.01,-83.94,-75.76,4.0,,21.9,1.26e-06,EmaratCoin,5.0,0.0,0.0,0.0,
0.0,57.0,,-1.21,0.1,9.37,863.71,161.84,6125.0,1642.0,222.21,60.0,CONI,6.67,40.0,1000000000.0,41.9,100.0,7.0,0.0296,-68.35,359.22,7.0,,863.71,3.73e-06,Coni,20.0,0.0,0.0,0.0,0.0
63.0,28.0,30.0,0.0,0.0,-73.5,0.0,-35.08,21.0,1020.0,-41.57,80.0,CBX,0.0,30.0,1027945.0,41.85,100.0,66.0,0.3697,-81.91,0.0,66.0,,0.0,0.00010709,Bullion,0.0,380.03,380.03,1.028,0.0
0.0,45.0,30.0,0.0,29.23,0.12,0.0,87.05,68.0,1070.0,90.05,70.0,BRO,0.0,10.0,12513451.0,41.85,100.0,19.0,0.0397,-35.99,122.68,19.0,,0.0,5.01e-06,Bitradio,45.0,298.2,298.2,7.513,0.0
,38.0,5.0,-0.05,22.36,-84.44,61.35,-24.12,49.0,1472.0,22.38,96.0,IQ,18.68,10.0,11296163.0,41.85,70.0,5.0,0.0051,-84.44,152.59,5.0,56900000.0,61.35,6.5e-07,Iqcash,5.0,19.95,19.95,3.896,
,38.0,15.0,-0.11,-33.31,-91.36,153.83,-66.83,1338.0,1541.0,-8.52,88.0,SOCC,-33.31,0.0,10678425.0,41.85,100.0,19.0,0.0006,-94.43,411.69,19.0,75000000.0,153.83,7e-08,SocialCoin,5.0,5.82,5.82,10.518,
,51.0,5.0,-2.32,3.06,-3.09,73.62,24.75,16847.0,372.0,55.16,78.0,SPHR,-1.48,10.0,12484344.0,41.8,70.0,45.0,0.5691,-34.76,9.87,45.0,,73.62,7.184e-05,Sphere,0.0,7.1,7.1,12.484,
14.0,58.0,,-0.12,41.34,-65.9,28.45,-19.31,738.0,1288.0,2.89,53.0,ARCT,48.47,10.0,150869765.0,41.8,70.0,13.0,0.0009,-73.59,31.44,13.0,,28.45,1.2e-07,ArbitrageCT,20.0,89.88,89.88,94.796,0.0
,39.0,15.0,-0.13,-38.78,-54.95,395.44,-33.94,23.0,1405.0,-31.77,90.0,JIN,-53.25,10.0,9960402.0,41.8,30.0,29.0,0.004,-54.95,3.15,29.0,9960595.0,395.44,5e-07,Jin Coin,5.0,39.35,39.35,9.96,
,34.0,30.0,-0.12,-6.31,-98.61,776.56,-96.18,13910.0,1559.0,-95.01,65.0,QNO,68.88,30.0,2511458.0,41.75,100.0,5.0,0.0034,-98.61,-90.48,5.0,,776.56,4.3e-07,QYNO,5.0,3.69,3.69,1.075,
,30.0,15.0,-0.11,-13.61,-86.07,0.63,-62.29,9.0,1510.0,-56.52,88.0,DTC,-2.77,30.0,36874014.0,41.75,70.0,62.0,0.0003,-92.56,-48.29,62.0,,0.63,4e-08,Datacoin,5.0,11.66,11.66,36.874,
,41.0,5.0,-0.07,-60.09,48.41,69.39,327.97,3654.0,1563.0,304.11,86.0,PNY,-57.01,10.0,531166.0,41.6,100.0,3.0,0.0073,48.41,519.33,3.0,21000001.0,69.39,9.3e-07,Peony,20.0,3.03,3.03,413.526,
,44.0,0.0,-1.27,22.19,-48.95,7.9,-13.87,2544.0,820.0,-10.7,73.0,ABY,4.94,50.0,792537250.0,41.55,30.0,56.0,0.0013,-70.27,3.28,56.0,,7.9,1.6e-07,ArtByte,50.0,997.45,997.45,792.537,
,35.0,20.0,0.0,0.49,-1.62,0.0,50.76,14.0,1207.0,82.47,80.0,EMD,-2.09,10.0,19117129.0,41.55,100.0,66.0,0.008,-21.45,139.77,66.0,32000000.0,0.0,1.01e-06,Emerald Crypto,25.0,152.3,152.3,19.117,
,38.0,10.0,0.0,0.75,-45.99,0.0,-13.53,76.0,1505.0,-14.05,90.0,SUBX,0.0,0.0,481566281377.0,41.5,100.0,3.0,3e-08,-45.99,-3.9,3.0,2000000000000.0,0.0,0.0,Sub Invest,20.0,13.68,13.68,393.988,
14.0,47.0,,1.31,-4.92,-38.28,39.94,30.82,51187.0,453.0,28.38,49.0,KORE,-9.21,40.0,8875003.0,41.35,70.0,56.0,0.5428,-62.57,31.05,56.0,12000000.0,39.94,6.853e-05,KoreCoin,25.0,4.82,4.82,8.875,0.0
0.0,63.0,0.0,-0.28,29.96,22.5,13.22,183.93,1149.0,184.0,232.84,58.0,DEW,0.55,30.0,200000000.0,41.3,100.0,13.0,0.1958,-52.83,235.47,13.0,,13.22,2.472e-05,DEW,50.0,20.22,20.22,103.245,0.0
40.0,24.0,40.0,-0.13,14.32,-17.16,556.47,104.17,105.0,1179.0,104.84,68.0,START,14.32,50.0,70782220.0,41.3,100.0,56.0,0.0038,-60.46,133.87,56.0,,556.47,4.8e-07,Startcoin,0.0,170.98,170.98,45.08,0.0
63.0,46.0,5.0,-10.39,78.85,-46.79,674.82,2.27,13589.0,1438.0,-27.24,63.0,GRMD,-9.34,50.0,14899993.0,41.3,100.0,10.0,0.0021,-86.0,-74.1,10.0,,674.82,2.6e-07,GreenMed,5.0,30.67,30.67,14.9,0.0
18.0,54.0,,-1.68,58.86,-53.05,23.39,2.28,7480.0,1639.0,-9.78,50.0,KXC,5.28,30.0,8850000000.0,41.3,100.0,5.0,3.26e-06,-53.05,80.54,5.0,,23.39,0.0,KingXChain,0.0,0.0,0.0,0.0,0.0
,39.0,0.0,-0.12,5.23,-56.98,205.74,-16.36,2.0,1334.0,-33.24,78.0,VSL,-11.62,50.0,33390496.0,41.25,70.0,26.0,0.0019,-97.25,-10.68,26.0,,205.74,2.5e-07,vSlice,0.0,64.9,64.9,33.39,
86.0,49.0,0.0,-5.66,-0.69,-62.76,1.94,-42.15,321.0,1177.0,-57.57,38.0,STAC,-18.36,50.0,342007189.0,41.1,100.0,11.0,0.0005,-84.36,-26.07,11.0,342007189.0,1.94,6e-08,StarterCoin,20.0,171.69,171.69,342.007,75.0
,30.0,30.0,0.0,47.12,-19.02,0.0,117.38,24.0,1360.0,144.85,78.0,BERN,47.12,10.0,71234301.0,41.1,100.0,34.0,0.0008,-60.83,119.06,34.0,,0.0,1e-07,BERNcash,0.0,56.2,56.2,71.234,
,70.0,0.0,-1.18,44.33,-49.7,6.13,48.1,1048794.0,303.0,68.73,53.0,ZIP,27.68,10.0,100000000000.0,41.05,70.0,8.0,0.0006,-87.5,96.27,8.0,,6.13,8e-08,ZIP,0.0,10.32,10.32,16.2,
,43.0,0.0,-13.62,-10.5,-79.35,8.85,-39.65,144.0,1306.0,-39.71,68.0,SGR,-0.7,50.0,80000000.0,41.05,100.0,15.0,0.0032,-97.2,-29.35,15.0,80000000.0,8.85,4e-07,Sugar Exchange,0.0,83.03,83.03,25.908,
,44.0,15.0,-0.15,-8.47,-97.61,476.53,-92.77,9031.0,1640.0,-86.04,70.0,DKPC,-13.09,10.0,5245535.0,40.95,100.0,3.0,0.0043,-97.61,-79.73,3.0,,476.53,5.4e-07,DarkPayCoin,20.0,0.0,0.0,0.0,
0.0,43.0,,-0.12,32.43,-77.94,18.27,-75.25,854.0,1481.0,-66.85,65.0,PSC,-0.57,10.0,8399685.0,40.8,100.0,4.0,0.0022,-77.94,-64.93,4.0,60000000.0,18.27,2.8e-07,PrimeStone,40.0,18.49,18.49,8.355,0.0
43.0,48.0,30.0,-0.17,-9.6,-57.88,10.8,-60.41,2547.0,815.0,-59.83,66.0,GTM,-3.21,0.0,3311668.0,40.75,100.0,5.0,0.3111,-57.88,-53.09,5.0,,10.8,3.928e-05,Gentarium,0.0,1.03,1.03,3.312,0.0
,30.0,30.0,0.0,-39.81,-55.21,0.0,8.03,16.0,850.0,102.12,80.0,QRK,-2.03,10.0,258480269.0,40.7,70.0,65.0,0.0033,-50.66,30.06,65.0,,0.0,4.2e-07,Quark,0.0,864.5,864.5,258.48,
,29.0,15.0,-0.09,25.93,-99.61,287.71,-97.77,62516.0,1633.0,-99.55,100.0,WXC,-1.52,0.0,7015102.0,40.7,70.0,4.0,0.0106,-99.61,-98.95,4.0,31000000.0,287.71,1.34e-06,WXCOINS,0.0,0.0,0.0,0.0,
43.0,48.0,15.0,-1.97,-0.89,-80.58,2.94,-34.11,1739.0,796.0,-35.17,60.0,KARMA,4.93,10.0,9469148945.0,40.65,70.0,6.0,0.0003,-80.58,6.18,6.0,,2.94,4e-08,KARMA,90.0,1.1,1.1,3.299,0.0
,37.0,15.0,0.0,0.0,-30.95,0.0,-31.71,2184.0,1006.0,-17.15,88.0,LOG,0.0,10.0,8035193.0,40.6,0.0,47.0,0.05,-51.73,-0.26,47.0,,0.0,1.449e-05,Woodcoin,50.0,401.84,401.84,8.035,
0.0,43.0,10.0,0.2,-27.64,-69.17,254.14,7.86,84.0,1390.0,8.56,98.0,MNE,25.2,10.0,5813233.0,40.6,100.0,21.0,0.008,-90.27,43.52,21.0,,254.14,1.01e-06,Minereum,0.0,46.39,46.39,5.813,0.0
49.0,37.0,,2.21,45.41,-37.76,28.71,-31.04,1735.0,546.0,-11.01,35.0,ROCK2,-3.2,30.0,15724272.0,40.55,100.0,6.0,0.2123,-37.76,9.14,6.0,,28.71,2.68e-05,Ice Rock Mining,25.0,3.34,3.34,15.718,50.0
66.0,53.0,0.0,-7.81,17.65,-37.53,1.3,23.89,1425780.0,1238.0,12.24,48.0,DTRC,2.68,50.0,239992867.0,40.55,100.0,9.0,0.001,-69.7,42.64,9.0,,1.3,1.3e-07,Datarius Credit,5.0,129.53,129.53,127.756,25.0
0.0,52.0,0.0,-0.13,26.91,-48.67,244.96,-25.42,819.0,643.0,-17.47,78.0,CSNO,-7.19,30.0,100000000.0,40.5,100.0,16.0,0.0299,-59.7,-7.22,16.0,,244.96,3.78e-06,Bitdice,20.0,2.09,2.09,70.0,0.0
31.0,41.0,,-0.09,27.48,-18.35,1.79,92.53,709.0,1001.0,95.64,64.0,PGN,-1.02,40.0,2601177700.0,40.5,70.0,6.0,0.0002,-18.35,118.36,6.0,21000000000.0,1.79,2e-08,Pigeoncoin,0.0,409.65,409.65,2.601,0.0
,59.0,0.0,2.4,97.3,733.46,1.06,102.13,485088.0,293.0,71.94,58.0,EVN,1.87,10.0,26658843.0,40.45,100.0,5.0,0.4923,733.46,-26.01,5.0,100000000.0,1.06,6.215e-05,EvenCoin,55.0,10.76,10.76,21.865,
83.0,37.0,10.0,-0.3,52.11,-83.35,6.28,-74.34,9496.0,1183.0,-73.74,88.0,MEDIC,-4.62,10.0,266172331.0,40.45,70.0,45.0,0.0006,-97.0,-61.01,45.0,,6.28,8e-08,MedicCoin,20.0,165.88,165.88,266.172,0.0
,27.0,30.0,-0.11,25.58,-42.16,21.34,7.98,12501.0,1341.0,11.83,60.0,MNC,1.8,50.0,5475673.0,40.45,100.0,69.0,0.0113,-44.17,23.7,69.0,,21.34,1.43e-06,Mincoin,5.0,61.88,61.88,5.476,
,34.0,0.0,0.0,-41.51,-71.51,0.0,-77.91,0.9,1527.0,-76.71,78.0,TRDT,0.0,50.0,3000000.0,40.4,100.0,14.0,0.0062,-74.37,-73.25,14.0,,0.0,7.8e-07,Trident Group,0.0,7.51,7.51,1.213,
0.0,43.0,0.0,-0.35,65.75,-88.68,184.71,14.21,859.0,1458.0,-35.82,80.0,IBTC,27.62,50.0,50000000.0,40.4,100.0,15.0,0.0009,-88.68,-61.82,15.0,,184.71,1.2e-07,iBTC,20.0,25.94,25.94,27.783,0.0
,36.0,10.0,-0.73,196.82,-78.2,28.4,-52.84,26725.0,1240.0,-38.41,75.0,ENTS,12.58,30.0,19973330191.0,40.35,100.0,4.0,7.83e-06,-78.2,-34.15,4.0,,28.4,0.0,EUNOMIA,5.0,128.61,128.61,16.421,
43.0,52.0,0.0,-0.23,117.68,-69.94,0.58,-25.34,1311.0,1103.0,-25.44,88.0,SEXC,25.12,0.0,1000000000.0,40.35,100.0,13.0,0.0004,-94.37,80.39,13.0,,0.58,5e-08,ShareX,0.0,249.0,249.0,645.515,0.0
,28.0,10.0,0.21,20.9,-68.46,57.22,-37.88,155.0,1283.0,-43.03,83.0,OPC,26.36,30.0,2473656069.0,40.35,100.0,13.0,5.075e-05,-86.31,-5.54,13.0,,57.22,1e-08,OP Coin,45.0,94.34,94.34,1.859,
,29.0,20.0,-0.24,11.29,110.97,1.02,64.62,220389.0,1623.0,53.06,90.0,FOIN,-2.82,10.0,90716806.0,40.35,30.0,5.0,1636.47,110.97,59.62,5.0,,1.02,0.20660174,FOIN,50.0,0.0,0.0,0.0,
,34.0,10.0,57.82,121.14,155.01,6.32,392.47,67.0,732.0,402.07,78.0,EQT,21.63,30.0,13219168.0,40.3,100.0,20.0,0.1185,56.24,547.33,20.0,,6.32,1.497e-05,EquiTrader,0.0,1.44,1.44,12.119,
40.0,28.0,20.0,-6.49,-0.66,-85.65,33.56,-56.74,187.0,1321.0,-42.03,88.0,CRAVE,-37.18,30.0,15366648.0,40.3,100.0,46.0,0.0047,-96.7,-59.87,46.0,,33.56,5.9e-07,Crave,0.0,71.54,71.54,15.367,0.0
,35.0,15.0,-0.13,25.37,-19.31,196.77,-7.39,69.0,1358.0,43.81,80.0,GB,42.52,30.0,15563873.0,40.3,30.0,32.0,0.0037,-66.8,30.61,32.0,,196.77,4.7e-07,GoldBlocks,5.0,57.7,57.7,15.564,
83.0,38.0,10.0,-0.12,7.06,-88.86,0.0,32.7,961.0,1624.0,29.01,60.0,CEN,-2.8,50.0,34000000.0,40.3,100.0,5.0,0.0002,-88.86,9.69,5.0,,0.0,2e-08,Centaure,5.0,0.0,0.0,0.0,0.0
45.0,41.0,,0.81,-78.56,198.68,503.24,708.72,629.0,1096.0,151.44,68.0,BSTY,-78.56,40.0,16769471.0,40.25,30.0,52.0,0.0153,-9.73,72.64,52.0,,503.24,1.93e-06,GlobalBoost-Y,5.0,255.74,255.74,16.769,0.0
,25.0,30.0,0.0,-1.86,-28.83,0.0,21.02,25881.0,1622.0,27.16,80.0,IFC,-1.51,30.0,90596274910.0,40.25,30.0,67.0,2.161e-05,-53.68,50.09,67.0,,0.0,0.0,Infinitecoin,5.0,0.0,0.0,0.0,
,46.0,0.0,-0.47,40.85,-80.14,1.27,-74.62,104.0,1181.0,-14.55,70.0,KNT,10.51,30.0,1000000000.0,40.2,100.0,4.0,0.0002,-80.14,21.95,4.0,,1.27,2e-08,Knekted,0.0,167.12,167.12,1.0,
,38.0,10.0,0.0,15.04,-99.27,0.0,-96.64,142.0,1582.0,-94.02,90.0,ROCK,0.0,0.0,134956388.0,40.2,70.0,3.0,7.02e-06,-99.27,-84.18,3.0,500000000.0,0.0,0.0,Rocketcoin,0.0,946.8,946.8,134.95,
,34.0,5.0,-0.12,5.5,725.04,169.64,1091.0,0.2667,1621.0,3571.0,100.0,IFP,-11.64,0.0,1629086.0,40.15,70.0,6.0,0.0024,725.04,4014.0,6.0,,169.64,3e-07,Infinipay,0.0,0.0,0.0,0.0,
,46.0,5.0,-0.48,0.09,-75.71,12.78,-28.82,7428.0,1389.0,-29.45,55.0,PLAN,-0.31,50.0,26975135.0,40.1,100.0,9.0,0.0017,-96.86,-20.13,9.0,35000000.0,12.78,5e-07,Plancoin,5.0,46.53,46.53,26.975,
43.0,28.0,25.0,-0.12,-30.26,-59.29,84.82,-1.1,108.0,1359.0,-2.1,86.0,TSC,-2.8,10.0,726144092.0,40.1,100.0,5.0,7.902e-05,-59.29,-26.67,5.0,,84.82,1e-08,Thunderstake,25.0,57.38,57.38,726.144,0.0
,39.0,10.0,0.0,38.64,6.94,39.61,-18.01,0.5517,952.0,19.85,78.0,CARBON,38.64,30.0,15392022532.0,40.05,30.0,54.0,3.466e-05,-76.06,-3.3,54.0,,39.61,0.0,Carboncoin,5.0,533.49,533.49,15.392,
,30.0,20.0,-0.13,23.91,-76.09,179.47,-41.08,188.0,1211.0,-37.26,83.0,ELLA,-5.59,10.0,19364074.0,40.05,100.0,15.0,0.0077,-88.48,-10.32,15.0,280000000.0,179.47,9.8e-07,Ellaism,0.0,149.95,149.95,19.364,
43.0,39.0,15.0,-0.23,-28.01,-82.27,79.09,-41.08,7.0,1368.0,-75.51,71.0,KNDC,-36.73,50.0,10000000000.0,40.05,70.0,7.0,9.89e-06,-95.55,-24.29,7.0,,79.09,0.0,KanadeCoin,0.0,54.13,54.13,5.471,0.0
,28.0,30.0,0.0,0.0,-70.97,0.0,-68.49,18.0,1222.0,-54.21,83.0,KOBO,0.0,10.0,24700248.0,39.95,30.0,48.0,0.0057,-84.74,-50.49,48.0,,0.0,7.2e-07,Kobocoin,20.0,140.41,140.41,24.7,
,31.0,25.0,-0.8,17.69,-87.91,3.54,-59.68,1944.0,1498.0,-48.92,85.0,MRI,-1.32,0.0,3442977.0,39.95,70.0,5.0,0.0043,-87.91,-33.41,5.0,16000000.0,3.54,5.4e-07,Mirai,0.0,14.75,14.75,3.432,
,41.0,10.0,2.62,75.75,-31.56,16.12,107.1,6958.0,1619.0,32.73,80.0,HSN,26.89,10.0,10000000000.0,39.95,70.0,4.0,2.82e-06,-31.56,152.67,4.0,,16.12,0.0,Helper Search Token,0.0,0.0,0.0,0.0,
0.0,54.0,0.0,-2.66,-18.01,181.84,2.02,-4.12,917.0,884.0,10.92,88.0,IETH,-40.56,10.0,18000000.0,39.9,100.0,15.0,0.0428,148.15,34.63,15.0,,2.02,5.4e-06,iEthereum,0.0,768.85,768.85,17.982,0.0
,45.0,20.0,1.57,13.27,-72.96,1.04,-53.79,654.0,1226.0,-51.91,78.0,PCN,-50.09,0.0,91400533803.0,39.85,0.0,19.0,2.64e-06,-93.09,-38.64,19.0,,1.04,0.0,PeepCoin,0.0,137.66,137.66,52.201,
10.0,70.0,,1.87,-14.1,,148.32,-12.08,138209.0,730.0,-12.08,30.0,FTN,1.38,5.0,2186433464.0,39.8,100.0,1.0,0.0301,,-12.31,1.0,,148.32,3.8e-06,Fountain,0.0,1.45,1.45,48.268,25.0
,63.0,0.0,-0.34,4.82,80.6,29.5,45.56,4882.0,572.0,200.79,43.0,LIFE,5.9,30.0,100000000000.0,39.8,100.0,15.0,0.0001,55.35,81.68,15.0,100000000000.0,29.5,2e-08,LIFE,20.0,2.87,2.87,23.442,
17.0,49.0,,-33.6,-72.12,-99.72,706.68,-99.72,132681.0,1367.0,-99.53,57.0,LRM,-17.78,15.0,4910141.0,39.8,100.0,2.0,0.011,,-98.48,2.0,41000000.0,706.68,1.39e-06,LRM Coin,5.0,54.16,54.16,4.91,0.0
22.0,47.0,,2.46,-23.72,-15.46,1.26,-15.46,412.0,1066.0,-67.99,59.0,BLTG,-7.67,15.0,35045912.0,39.75,100.0,2.0,0.0132,,-39.12,2.0,,1.26,1.67e-06,Block-Logic,0.0,302.64,302.64,22.899,0.0
58.0,29.0,,-2.91,-19.73,-51.07,200.13,-51.07,665.0,1313.0,-30.29,43.0,WIZ,-18.03,30.0,11169314.0,39.75,70.0,3.0,0.0092,,-56.13,3.0,,200.13,1.16e-06,CrowdWiz,10.0,79.55,79.55,8.632,75.0
14.0,58.0,,-0.23,45.57,-96.28,2.61,-95.51,1626.0,1261.0,-95.24,31.0,DOW,8.23,40.0,2000000000.0,39.75,100.0,5.0,0.0104,-96.28,-93.62,5.0,,2.61,1.32e-06,DOWCOIN,5.0,112.9,112.9,10.811,0.0
,39.0,5.0,-0.13,-21.22,12.5,12.49,-34.44,4.0,1339.0,27.78,83.0,KURT,152.73,10.0,72764813.0,39.75,100.0,26.0,0.001,-82.66,307.87,26.0,228000000.0,12.49,1.3e-07,Kurrent,0.0,63.03,63.03,61.365,
,38.0,5.0,-0.13,29.54,21.77,0.71,272.94,209.0,1443.0,175.19,88.0,GRIM,-2.8,10.0,101050836.0,39.75,70.0,15.0,0.0003,-60.84,10.8,15.0,,0.71,4e-08,Grimcoin,0.0,30.16,30.16,95.414,
,48.0,0.0,-0.92,9.03,86.8,47.66,169.51,1703.0,295.0,217.87,78.0,PEPECASH,1.38,10.0,701884009.0,39.7,70.0,28.0,0.0152,-12.5,273.93,28.0,,47.66,1.92e-06,Pepe Cash,5.0,10.67,10.67,701.884,
,34.0,5.0,0.35,1.8,20.71,0.0,84.24,0.0,1626.0,74.11,65.0,DT,0.22,50.0,21406200.0,39.7,100.0,3.0,1.5,20.71,72.96,3.0,,0.0,0.00018896,Dragon Token,70.0,0.0,0.0,0.0,
63.0,39.0,15.0,-0.48,110.6,-16.25,143.09,49.32,145.0,1152.0,34.65,78.0,PIGGY,-33.42,30.0,492535714.0,39.5,30.0,56.0,0.0004,-57.18,32.93,56.0,,143.09,1.1e-07,Piggycoin,25.0,186.9,186.9,492.536,0.0
,34.0,10.0,-0.45,-6.79,-83.33,2.14,-5.87,4.0,1630.0,-29.9,89.0,BFF,-6.79,0.0,16000000000.0,39.45,100.0,5.0,1.07e-06,-83.33,-17.01,5.0,,2.14,0.0,BFFDoom,0.0,0.0,0.0,0.0,
,26.0,5.0,13.87,2.59,-96.06,3.25,-84.28,916.0,1632.0,-87.67,100.0,ESCO,23.01,10.0,3328745.0,39.45,100.0,6.0,0.0083,-96.06,-83.46,6.0,,3.25,1.05e-06,EscrowCoin,0.0,0.0,0.0,0.0,
,55.0,15.0,-0.68,48.42,-59.56,107.96,14.79,74344.0,1025.0,-7.61,50.0,PTT,45.18,10.0,10000000000.0,39.4,100.0,7.0,0.0002,-89.98,18.49,7.0,,107.96,2e-08,Proton Token,0.0,373.65,373.65,2.394,
63.0,44.0,15.0,0.14,-3.95,4.97,51.7,204.07,139515.0,1629.0,174.56,90.0,IDT,-2.94,0.0,800000000.0,39.35,0.0,13.0,0.0056,-81.34,162.84,13.0,,51.7,7e-07,InvestDigital,0.0,0.0,0.0,0.0,50.0
4.0,52.0,,-0.23,-2.92,-7.7,1.67,55.69,9604.0,579.0,-15.02,50.0,FNKOS,10.04,0.0,1000000000.0,39.25,100.0,7.0,0.0197,-7.7,33.35,7.0,,1.67,2.49e-06,FNKOS,0.0,2.77,2.77,140.396,25.0
40.0,31.0,55.0,-10.65,110.15,39.48,9.71,36.66,2839.0,811.0,43.2,78.0,XBC,-12.43,10.0,123683.0,39.25,0.0,57.0,8.59,-71.58,72.47,57.0,1000000.0,9.71,0.00108475,Bitcoin Plus,5.0,1.06,1.06,123.683,0.0
,40.0,10.0,-0.12,-29.69,-94.39,2.56,-94.39,9799.0,1426.0,-92.27,75.0,SHB,14.4,10.0,404463.0,39.25,70.0,3.0,0.0941,,-84.73,3.0,5000000.0,2.56,1.188e-05,SkyHub Coin,45.0,33.36,33.36,354.463,
,34.0,30.0,0.0,32.0,9.26,0.0,254.53,54.0,1417.0,46.77,78.0,AMS,32.0,0.0,81469427.0,39.2,30.0,42.0,0.0007,-68.07,98.3,42.0,,0.0,9e-08,AmsterdamCoin,0.0,35.64,35.64,50.202,
,30.0,5.0,-0.12,29.59,-66.94,222.07,-56.84,23.0,1053.0,-34.7,93.0,BLU,-2.77,10.0,574683675.0,39.1,100.0,57.0,0.0006,-77.21,-35.72,57.0,,222.07,7e-08,BlueCoin,0.0,317.9,317.9,574.684,
,38.0,0.0,-0.12,26.3,-72.34,76.0,12.49,178.0,1628.0,59.99,80.0,VLU,-4.07,30.0,47394375.0,39.1,70.0,3.0,0.0019,-72.34,81.68,3.0,133000007.0,76.0,2.5e-07,Valuto,5.0,0.0,0.0,0.0,
,50.0,0.0,-1.14,14.24,63.75,71.42,145.42,29577720.0,1699.0,142.51,60.0,ZB,1.9,30.0,2100000000.0,39.1,100.0,4.0,0.3371,63.75,182.42,4.0,,71.42,4.256e-05,ZB,0.0,0.0,0.0,0.0,
0.0,57.0,,-0.16,-2.95,-31.45,258.21,11.19,136868.0,1700.0,12.26,60.0,YCC,-1.71,0.0,10000000000.0,39.1,100.0,6.0,0.0065,-31.45,31.39,6.0,,258.21,8.2e-07,Yuan Chain Coin,0.0,0.0,0.0,0.0,0.0
,39.0,0.0,0.0,38.92,-40.67,0.0,-19.6,6.0,1171.0,-18.48,58.0,BITSILVER,9.68,90.0,21281.0,38.95,0.0,47.0,8.15,-54.1,-5.94,47.0,,0.0,0.00102875,bitSilver,0.0,173.41,173.41,21.281,
